0,-0.0069019,-0.0036815,0,0,0.012272,-0.02301,0,0
0.01,-0.0050616,-0.0036815,0,0,0.012272,-0.016874,0.02,0.01
0.02,-0.003221,-0.0041417,0,0,0.013806,-0.010738,0.02,0.01
0.03,-0.0018406,-0.0041417,0,0,0.013806,-0.006136,0.02,0.01
0.04,0,-0.0046018,0,0,0.01534,0,0.02,0.01
0.05,0.0023007,-0.0046018,0,0,0.01534,0.00767,0.04,0.03
0.06,0.0041412,-0.0046018,0,0,0.01534,0.013806,0.04,0.03
0.07,0.0064417,-0.0041417,0,0,0.013806,0.021476,0.04,0.03
0.08,0.0083401,-0.0036815,5.8157e-05,0,0.012272,0.027612,0.04,0.03
0.09,0.010413,-0.003105,0.00029079,0.00011631,0.010738,0.033748,0.04,0.03
0.1,0.012258,-0.0023541,0.00075605,0.0004071,0.009204,0.03835,0.04,0.03
0.11,0.012781,-0.0014286,0.0012795,0.00087236,0.00767,0.03835,0.04,0.03
0.12,0.013707,-0.00038686,0.0017447,0.0014539,0.006136,0.039884,0.04,0.03
0.13,0.015319,0.00077123,0.0019773,0.0021518,0.004602,0.044486,0.04,0.03
0.14,0.01739,0.0023895,0.00221,0.0028497,0.001534,0.050622,0.04,0.03
0.15,0.019403,0.0030874,0.0023844,0.0035476,0.001534,0.056758,0.04,0.03
0.16,0.020729,0.0037853,0.0027916,0.0042455,0.001534,0.059826,0.04,0.03
0.17,0.021537,0.0049434,0.0031405,0.0049434,0,0.06136,0.04,0.03
0.18,0.021886,0.0061015,0.0034894,0.0056413,-0.001534,0.06136,0.04,0.03
0.19,0.022694,0.0073759,0.0038384,0.0064555,-0.003068,0.062894,0.04,0.03
0.2,0.022985,0.0092849,0.0041292,0.0074441,-0.006136,0.062894,0.04,0.03
0.21,0.024193,0.011136,0.00442,0.0083747,-0.009204,0.065962,0.04,0.03
0.22,0.02546,0.01287,0.0047689,0.0091889,-0.012272,0.06903,0.2,0.03
0.23,0.025808,0.014087,0.0051178,0.0099449,-0.013806,0.06903,0.2,0.03
0.24,0.026616,0.014784,0.0054668,0.010643,-0.013806,0.070564,0.2,0.03
0.25,0.027722,0.01508,0.0065718,0.011399,-0.012272,0.070564,0.2,0.03
0.26,0.029809,0.015778,0.0082002,0.012097,-0.012272,0.072098,0.2,0.03
0.27,0.031494,0.017915,0.0098867,0.012853,-0.016874,0.072098,0.2,0.03
0.28,0.033695,0.020279,0.011631,0.013376,-0.02301,0.073632,0.2,0.03
0.29,0.03555,0.024197,0.013492,0.014074,-0.033748,0.073632,0.2,0.03
0.3,0.036659,0.02823,0.015528,0.014888,-0.044486,0.070564,0.2,0.03
0.31,0.038919,0.031342,0.017796,0.015702,-0.052156,0.070564,0.2,0.03
0.32,0.041129,0.034111,0.020471,0.016633,-0.058292,0.06903,0.2,0.03
0.33,0.043338,0.03682,0.023147,0.017505,-0.064428,0.067496,0.2,0.03
0.34,0.046005,0.039471,0.025822,0.01832,-0.070564,0.067496,0.2,0.03
0.35,0.049129,0.042005,0.028497,0.019017,-0.0767,0.06903,0.2,0.03
0.36,0.051849,0.045113,0.03123,0.019832,-0.08437,0.06903,0.2,0.03
0.37,0.053998,0.047644,0.033848,0.02053,-0.090506,0.067496,0.2,0.03
0.38,0.055058,0.050175,0.03629,0.021227,-0.096642,0.062894,0.2,0.03
0.39,0.056802,0.052188,0.0385,0.021867,-0.10124,0.06136,0.2,0.03
0.4,0.058436,0.05317,0.040594,0.022391,-0.10278,0.059826,0.2,0.03
0.41,0.060585,0.054209,0.042746,0.022972,-0.10431,0.059826,0.2,0.03
0.42,0.062679,0.054791,0.044839,0.023554,-0.10431,0.059826,0.2,0.03
0.43,0.064199,0.055372,0.046817,0.024135,-0.10431,0.058292,0.2,0.03
0.44,0.065141,0.056869,0.048678,0.024717,-0.10738,0.055224,0.2,0.03
0.45,0.065967,0.058249,0.050422,0.025182,-0.11045,0.052156,0.2,0.03
0.46,0.067247,0.060144,0.052167,0.025706,-0.11505,0.050622,0.2,0.03
0.47,0.068472,0.061524,0.053854,0.026171,-0.11812,0.049088,0.2,0.03
0.48,0.069124,0.062903,0.055424,0.026636,-0.12119,0.04602,0.2,0.03
0.49,0.069781,0.06331,0.056994,0.027043,-0.12119,0.042952,0.2,0.03
0.5,0.070383,0.06326,0.058506,0.02745,-0.11965,0.039884,0.2,0.03
0.51,0.071501,0.062695,0.060077,0.027799,-0.11658,0.03835,0.2,0.03
0.52,0.072558,0.062529,0.061589,0.02809,-0.11505,0.036816,0.2,0.03
0.53,0.07304,0.062703,0.062984,0.028264,-0.11505,0.033748,0.2,0.03
0.54,0.073462,0.063393,0.064322,0.028497,-0.11658,0.03068,0.2,0.03
0.55,0.073886,0.063626,0.06566,0.02873,-0.11658,0.027612,0.2,0.03
0.56,0.074767,0.063742,0.066997,0.028846,-0.11658,0.026078,0.2,0.03
0.57,0.075709,0.062545,0.068393,0.02902,-0.11198,0.024544,0.2,0.03
0.58,0.076653,0.060831,0.069789,0.029137,-0.10585,0.02301,0.2,0.03
