0,0.0004602,1.837e-17,0,0,0,0.001534,0,0
0.01,0.0004602,1.837e-17,0,0,0,0.001534,0,0.28
0.02,0.0004602,1.837e-17,0,0,0,0.001534,0,0.28
0.03,0.0004602,1.837e-17,0,0,0,0.001534,0,0.28
0.04,-0.0009204,0.00047032,0,0.00093052,0.001534,-0.003068,0,0.28
0.05,-0.0055221,0.0037752,0,0.003315,-0.001534,-0.018408,0,0.28
0.06,-0.011444,0.0052974,5.8157e-05,0.0057576,0.001534,-0.03835,0,0.28
0.07,-0.015064,0.0097022,0.00011631,0.0087818,-0.003068,-0.050622,0,0.28
0.08,-0.014604,0.013996,0.00011631,0.012155,-0.006136,-0.049088,0,0.28
0.09,-0.012823,0.018003,5.8157e-05,0.015702,-0.00767,-0.042952,0,0.28
0.1,-0.013801,0.021498,0,0.019657,-0.006136,-0.04602,0,0.28
0.11,-0.018856,0.024416,0,0.023496,-0.003068,-0.062894,0,0.28
0.12,-0.025739,0.027736,0,0.027276,-0.001534,-0.085904,0,0.28
0.13,-0.031695,0.031114,0,0.031114,0,-0.10585,0,0.28
0.14,-0.034439,0.034953,0,0.034953,0,-0.11505,0,0.28
0.15,-0.034896,0.038156,0,0.038616,0.001534,-0.11658,0,0.28
0.16,-0.033982,0.042164,0,0.042164,0,-0.11352,0,0.28
0.17,-0.033982,0.046458,0,0.045537,-0.003068,-0.11352,0,0.28
0.18,-0.03581,0.050233,0,0.048852,-0.004602,-0.11965,0,0.28
0.19,-0.038549,0.054526,0,0.052225,-0.00767,-0.12886,0,0.28
0.2,-0.041285,0.057899,0,0.055598,-0.00767,-0.13806,0,0.28
0.21,-0.042652,0.061272,0,0.058972,-0.00767,-0.14266,0,0.28
0.22,-0.043564,0.063609,0,0.062228,-0.004602,-0.14573,0,0.28
0.23,-0.04493,0.065945,0,0.065485,-0.001534,-0.15033,0,0.28
0.24,-0.046749,0.068107,0,0.068567,0.001534,-0.15647,0,0.28
0.25,-0.04902,0.070613,0,0.071533,0.003068,-0.16414,0,0.28
0.26,-0.051289,0.072944,0,0.074325,0.004602,-0.17181,0,0.28
0.27,-0.052196,0.076138,0,0.077058,0.003068,-0.17488,0,0.28
0.28,-0.052649,0.078871,0,0.079792,0.003068,-0.17641,0,0.28
0.29,-0.052649,0.082065,0,0.082525,0.001534,-0.17641,0,0.28
0.3,-0.052649,0.085026,0,0.085026,0,-0.17641,0,0.28
0.31,-0.052649,0.087871,0,0.08741,-0.001534,-0.17641,0,0.28
0.32,-0.052649,0.090541,0,0.08962,-0.003068,-0.17641,0,0.28
0.33,-0.051742,0.093211,0,0.09183,-0.004602,-0.17334,0,0.28
0.34,-0.049928,0.095421,0,0.09404,-0.004602,-0.16721,0,0.28
0.35,-0.048112,0.097282,0,0.095901,-0.004602,-0.16107,0,0.28
0.36,-0.046294,0.099487,0,0.097646,-0.006136,-0.15493,0,0.28
