25,8,1
33,15,1
13,29,-1
10,32,1
14,36,-1
18,46,-1
25,8,1
33,15,1
13,29,-1
10,32,1
14,36,-1
18,46,-1
25,8,1
33,15,1
13,29,-1
10,32,1
14,36,-1
18,46,-1
25,8,1
33,15,1
13,29,-1
10,32,1
14,36,-1
18,46,-1
25,8,1
33,15,1
13,29,-1
10,32,1
14,36,-1
18,46,-1
25,8,1
33,15,1
13,29,-1
10,32,1
14,36,-1
18,46,-1
