1.9,2.188e-05,0.0080887,3.2593e-05,0.0076897,-3.5583e-07,0.0032492,-3.571e-05,-0.0013301,-5.8313e-06,-0.0034327
1.95,2.1956e-05,0.0082943,3.2575e-05,0.0078512,-3.5408e-07,0.0032288,-3.5395e-05,-0.0014769,1.4993e-05,-0.0025759
2,2.234e-05,0.0084859,3.2558e-05,0.0080121,-3.421e-07,0.0032149,-3.4059e-05,-0.0015792,3.5255e-05,-0.0016574
2.05,2.3022e-05,0.0086628,3.2541e-05,0.0081725,-3.2015e-07,0.0032078,-3.1732e-05,-0.0016341,5.4353e-05,-0.00070352
2.1,2.3956e-05,0.0088264,3.2526e-05,0.0083329,-2.8973e-07,0.003207,-2.8565e-05,-0.0016451,7.1918e-05,0.00025815
2.15,2.5156e-05,0.0089752,3.2513e-05,0.0084936,-2.504e-07,0.0032151,-2.4522e-05,-0.0016052,8.7179e-05,0.0011981
2.2,2.656e-05,0.009111,3.2501e-05,0.0086548,-2.042e-07,0.0032253,-1.9806e-05,-0.0015207,9.9904e-05,0.0020979
2.25,2.8137e-05,0.0092344,3.2493e-05,0.0088168,-1.5212e-07,0.0032431,-1.452e-05,-0.0013921,0.00010957,0.0029216
2.3,2.9834e-05,0.0093473,3.2487e-05,0.0089799,-9.59e-08,0.0032656,-8.8417e-06,-0.0012246,0.00011595,0.0036493
2.35,3.16e-05,0.0094517,3.2483e-05,0.0091443,-3.7269e-08,0.0032928,-2.944e-06,-0.0010245,0.00011898,0.0042634
2.4,3.3385e-05,0.0095496,3.2483e-05,0.0093103,2.2123e-08,0.0033238,3.007e-06,-0.00079766,0.00011857,0.0047471
2.45,3.5138e-05,0.009643,3.2486e-05,0.0094779,8.0558e-08,0.0033575,8.8392e-06,-0.00055062,0.00011471,0.0050876
2.5,3.6806e-05,0.0097345,3.2492e-05,0.0096472,1.3633e-07,0.0033927,1.4382e-05,-0.00029081,0.00010753,0.0052769
2.55,3.8344e-05,0.0098261,3.25e-05,0.0098183,1.8785e-07,0.0034283,1.9479e-05,-2.5931e-05,9.7278e-05,0.0053122
2.6,3.9705e-05,0.0099203,3.2511e-05,0.0099912,2.3364e-07,0.0034632,2.3983e-05,0.00023636,8.426e-05,0.0051941
2.65,4.0854e-05,0.010019,3.2523e-05,0.010166,2.7242e-07,0.0034964,2.7767e-05,0.00048856,6.8875e-05,0.0049285
2.7,4.1753e-05,0.010125,3.2538e-05,0.010342,3.0298e-07,0.0035268,3.0715e-05,0.0007233,5.1563e-05,0.0045234
2.75,4.2378e-05,0.010239,3.2554e-05,0.010519,3.2448e-07,0.0035533,3.2746e-05,0.0009339,3.2859e-05,0.0039934
2.8,4.2713e-05,0.010363,3.257e-05,0.010698,3.3637e-07,0.0035749,3.3809e-05,0.0011146,1.3331e-05,0.0033561
2.85,4.276e-05,0.010499,3.2587e-05,0.010877,3.387e-07,0.0035911,3.391e-05,0.0012619,-6.4531e-06,0.0026343
2.9,4.2527e-05,0.010645,3.2604e-05,0.011057,3.3167e-07,0.0036021,3.3076e-05,0.0013731,-2.5977e-05,0.0018487
2.95,4.201e-05,0.010804,3.262e-05,0.011238,3.1518e-07,0.003608,3.1298e-05,0.0014445,-4.4708e-05,0.0010179
3,4.1214e-05,0.010976,3.2635e-05,0.011418,2.8938e-07,0.0036071,2.8596e-05,0.0014729,-6.2057e-05,0.00016677
3.05,4.0169e-05,0.01116,3.2649e-05,0.011598,2.5519e-07,0.0035985,2.5065e-05,0.0014584,-7.7525e-05,-0.00067759
3.1,3.8902e-05,0.011357,3.2661e-05,0.011777,2.1356e-07,0.0035831,2.0805e-05,0.0014014,-9.0607e-05,-0.0014902
3.15,3.7458e-05,0.011564,3.267e-05,0.011955,1.6592e-07,0.0035612,1.5961e-05,0.0013048,-0.00010094,-0.0022468
3.2,3.5883e-05,0.011781,3.2677e-05,0.012132,1.138e-07,0.0035344,1.0687e-05,0.0011727,-0.00010831,-0.0029287
3.25,3.4223e-05,0.012005,3.2681e-05,0.012308,5.874e-08,0.0035037,5.1389e-06,0.0010097,-0.00011255,-0.0035196
3.3,3.2523e-05,0.012236,3.2682e-05,0.012482,2.2629e-09,0.00347,-5.2906e-07,0.00082015,-0.00011352,-0.0040024
3.35,3.0835e-05,0.012471,3.2681e-05,0.012653,-5.3988e-08,0.003433,-6.1525e-06,0.00060997,-0.0001112,-0.004364
3.4,2.9206e-05,0.012708,3.2676e-05,0.012824,-1.0839e-07,0.0033942,-1.1569e-05,0.00038535,-0.00010568,-0.0045957
3.45,2.7684e-05,0.012946,3.267e-05,0.012992,-1.5932e-07,0.0033544,-1.6618e-05,0.00015294,-9.7109e-05,-0.0046914
3.5,2.6312e-05,0.013182,3.266e-05,0.013158,-2.0541e-07,0.0033145,-2.1162e-05,-8.0385e-05,-8.5797e-05,-0.0046521
3.55,2.5128e-05,0.013414,3.2649e-05,0.013322,-2.4529e-07,0.0032762,-2.5069e-05,-0.00030797,-7.2066e-05,-0.0044805
3.6,2.4166e-05,0.013641,3.2636e-05,0.013484,-2.7789e-07,0.0032396,-2.8232e-05,-0.00052342,-5.6335e-05,-0.004183
3.65,2.3452e-05,0.013861,3.2621e-05,0.013644,-3.0229e-07,0.0032059,-3.0563e-05,-0.00072071,-3.9065e-05,-0.0037699
3.7,2.3005e-05,0.014072,3.2605e-05,0.013803,-3.1784e-07,0.0031756,-3.2e-05,-0.00089446,-2.0764e-05,-0.0032544
3.75,2.2841e-05,0.014273,3.2589e-05,0.013961,-3.2403e-07,0.0031494,-3.2496e-05,-0.0010396,-1.9668e-06,-0.0026519
3.8,2.296e-05,0.014463,3.2573e-05,0.014118,-3.2077e-07,0.0031276,-3.2044e-05,-0.0011525,1.6766e-05,-0.0019811
3.85,2.3357e-05,0.014642,3.2557e-05,0.014273,-3.0825e-07,0.0031107,-3.0668e-05,-0.0012302,3.4887e-05,-0.0012631
3.9,2.4008e-05,0.01481,3.2543e-05,0.014428,-2.8726e-07,0.0030989,-2.845e-05,-0.0012728,5.1946e-05,-0.0005196
3.95,2.4911e-05,0.014966,3.2529e-05,0.014583,-2.5778e-07,0.0030931,-2.5393e-05,-0.0012767,6.735e-05,0.00022838
4,2.6016e-05,0.015112,3.2517e-05,0.014738,-2.2156e-07,0.0030908,-2.1671e-05,-0.0012463,8.0891e-05,0.00096326
4.05,2.7308e-05,0.015246,3.2507e-05,0.014892,-1.7901e-07,0.0030955,-1.7331e-05,-0.0011802,9.2065e-05,0.0016609
4.1,0.0037578,0.028712,0.0057996,0.024904,0.20543,0.32317,-0.0068069,-0.012692,-0.24112,-0.3732
4.15,0.010399,0.047089,0.015969,0.038629,0.20167,0.2439,-0.018575,-0.028203,-0.22908,-0.2672
4.2,0.016482,0.059555,0.025016,0.048169,0.16476,0.15755,-0.028472,-0.037963,-0.17157,-0.14568
4.25,0.021773,0.067939,0.032455,0.054936,0.13619,0.12125,-0.035646,-0.043359,-0.11906,-0.079091
4.3,0.026641,0.074503,0.038755,0.060639,0.11835,0.10967,-0.040433,-0.04623,-0.075793,-0.039373
4.35,0.031407,0.080175,0.044354,0.065981,0.10726,0.10513,-0.043217,-0.047332,-0.038352,-0.0068722
4.4,0.036259,0.085199,0.049503,0.07115,0.09998,0.10241,-0.04421,-0.046847,-0.0043673,0.023592
4.45,0.041297,0.089667,0.054346,0.07621,0.094749,0.10057,-0.043555,-0.044871,0.027226,0.052229
4.5,0.046562,0.093664,0.058961,0.081208,0.090701,0.099668,-0.04138,-0.041532,0.056536,0.078168
4.55,0.052063,0.097286,0.063399,0.08619,0.087423,0.099686,-0.03782,-0.036996,0.083224,0.1007
4.6,0.057785,0.10064,0.067693,0.091197,0.084705,0.10054,-0.033047,-0.031471,0.10688,0.11941
4.65,0.063715,0.1038,0.071867,0.096267,0.082582,0.10205,-0.027187,-0.02512,0.12673,0.13388
4.7,0.069816,0.10687,0.075946,0.10142,0.080827,0.10391,-0.020435,-0.018154,0.14247,0.14408
4.75,0.076043,0.10991,0.079944,0.10668,0.079373,0.10597,-0.013004,-0.010789,0.1537,0.14986
4.8,0.082336,0.11301,0.083875,0.11204,0.078138,0.10807,-0.005132,-0.0032482,0.16029,0.15131
4.85,0.088635,0.11622,0.087751,0.1175,0.077121,0.11008,0.0029452,0.0042571,0.16193,0.14848
4.9,0.094876,0.1196,0.091581,0.12305,0.076261,0.11183,0.010984,0.011526,0.15878,0.14173
4.95,0.10099,0.12317,0.095371,0.12868,0.0755,0.11318,0.018745,0.018369,0.15094,0.13138
5,0.10692,0.12698,0.099125,0.13436,0.074818,0.11403,0.026003,0.024618,0.13868,0.11785
5.05,0.1126,0.13104,0.10284,0.14007,0.074093,0.11423,0.032533,0.030116,0.12243,0.10166
5.1,0.11796,0.13534,0.10652,0.14576,0.073287,0.11373,0.038162,0.034753,0.1028,0.083397
5.15,0.12297,0.13988,0.11016,0.15141,0.072371,0.1125,0.042744,0.038449,0.080392,0.063641
5.2,0.12758,0.14464,0.11375,0.15697,0.071343,0.11058,0.046154,0.041136,0.055842,0.042896
5.25,0.13174,0.1496,0.11728,0.16242,0.070142,0.10793,0.048266,0.042746,0.029897,0.021764
5.3,0.13544,0.15472,0.12075,0.1677,0.068687,0.10443,0.049051,0.043298,0.0034636,0.0010403
5.35,0.13867,0.15994,0.12413,0.17279,0.067,0.10023,0.048542,0.042851,-0.022727,-0.018837
5.4,0.14144,0.16523,0.12743,0.17766,0.065123,0.095517,0.046753,0.041443,-0.047992,-0.037554
5.45,0.14373,0.17053,0.13062,0.18227,0.063047,0.090331,0.043737,0.039137,-0.071589,-0.054615
5.5,0.14558,0.1758,0.13371,0.18661,0.060737,0.084611,0.039611,0.036041,-0.09283,-0.06948
5.55,0.14702,0.18099,0.13668,0.19066,0.058244,0.07863,0.034501,0.032264,-0.11118,-0.082052
5.6,0.14808,0.18603,0.13952,0.1944,0.055594,0.072482,0.028549,0.027918,-0.12608,-0.092044
5.65,0.1488,0.19089,0.14222,0.19783,0.05278,0.066091,0.021952,0.023151,-0.13717,-0.099121
5.7,0.14925,0.19551,0.14477,0.20094,0.049859,0.059724,0.014908,0.018105,-0.14419,-0.1034
5.75,0.14947,0.19986,0.14718,0.20374,0.046885,0.05352,0.0076185,0.012917,-0.14701,-0.10492
5.8,0.14953,0.20391,0.14945,0.20623,0.043894,0.047527,0.00029734,0.0077224,-0.14559,-0.1037
5.85,0.1495,0.20763,0.15156,0.20843,0.040927,0.041831,-0.0068463,0.0026556,-0.14004,-0.099867
5.9,0.14944,0.21101,0.15352,0.21036,0.038015,0.03649,-0.013618,-0.002164,-0.13061,-0.093651
5.95,0.1494,0.21403,0.15535,0.21204,0.035235,0.031733,-0.019827,-0.0066252,-0.1176,-0.085458
6,0.14945,0.21669,0.15704,0.2135,0.03261,0.027464,-0.025305,-0.010632,-0.10142,-0.075411
6.05,0.14963,0.21899,0.1586,0.21476,0.030175,0.023722,-0.029903,-0.014099,-0.082581,-0.063839
6.1,0.15001,0.22094,0.16005,0.21585,0.027988,0.020687,-0.033484,-0.016953,-0.061659,-0.051261
6.15,0.1506,0.22256,0.16139,0.21681,0.026024,0.018212,-0.035995,-0.019168,-0.039305,-0.037923
6.2,0.15145,0.22387,0.16264,0.21766,0.024366,0.016482,-0.037336,-0.020695,-0.016212,-0.024378
6.25,0.15258,0.22491,0.16382,0.21845,0.022988,0.015329,-0.037498,-0.021533,0.006938,-0.010849
6.3,0.15399,0.2257,0.16494,0.2192,0.021896,0.014705,-0.036489,-0.021687,0.02943,0.0023109
6.35,0.15569,0.22628,0.166,0.21992,0.021074,0.014547,-0.034387,-0.021202,0.05063,0.014785
6.4,0.15764,0.22671,0.16704,0.22066,0.020488,0.014809,-0.031351,-0.020165,0.070145,0.026337
6.45,0.15984,0.22699,0.16806,0.22142,0.020249,0.015436,-0.027403,-0.018585,0.087236,0.036704
6.5,0.16227,0.22717,0.16907,0.22222,0.020234,0.016349,-0.02267,-0.016522,0.10155,0.04568
6.55,0.16489,0.22729,0.17008,0.22307,0.020408,0.017522,-0.017298,-0.014053,0.11275,0.053049
6.6,0.16768,0.22737,0.17111,0.22399,0.020733,0.018917,-0.011447,-0.011256,0.12046,0.058605
6.65,0.17057,0.22745,0.17216,0.22498,0.02118,0.020485,-0.0053045,-0.0082344,0.12464,0.062316
6.7,0.17352,0.22758,0.17323,0.22606,0.021738,0.02212,0.0009529,-0.0050727,0.12508,0.064141
6.75,0.17648,0.22777,0.17433,0.22721,0.022357,0.023757,0.0071422,-0.0018671,0.12193,0.064165
6.8,0.17939,0.22806,0.17547,0.22844,0.023007,0.02532,0.013084,0.0012969,0.11526,0.062444
6.85,0.18222,0.22845,0.17664,0.22975,0.023656,0.026723,0.018609,0.0043361,0.10531,0.059136
6.9,0.1849,0.22897,0.17783,0.23112,0.024243,0.027918,0.023561,0.0071744,0.092441,0.054385
6.95,0.1874,0.22962,0.17906,0.23255,0.02473,0.028861,0.027804,0.0097444,0.077064,0.048382
7,0.18967,0.23041,0.1803,0.23401,0.025088,0.029517,0.031228,0.011991,0.059663,0.041347
7.05,0.19168,0.23133,0.18156,0.23549,0.025291,0.029862,0.033738,0.013864,0.040758,0.033499
7.1,0.1934,0.23239,0.18283,0.23699,0.025325,0.029878,0.035245,0.015316,0.020893,0.025064
7.15,0.19482,0.23356,0.18409,0.23847,0.025137,0.02952,0.035781,0.016355,0.00075744,0.016389
7.2,0.1959,0.23485,0.18534,0.23992,0.0248,0.028918,0.035242,0.016923,-0.019159,0.0075257
7.25,0.19668,0.23622,0.18656,0.24134,0.024211,0.027892,0.033744,0.017064,-0.038146,-0.0010175
7.3,0.19714,0.23765,0.18775,0.24269,0.023441,0.02661,0.031328,0.016784,-0.055738,-0.0091966
7.35,0.19733,0.23913,0.18889,0.24397,0.022481,0.025018,0.028125,0.016135,-0.071547,-0.016746
7.4,0.19724,0.24063,0.18998,0.24517,0.021391,0.023344,0.024179,0.015119,-0.085104,-0.023704
7.45,0.19691,0.24214,0.19102,0.24627,0.020146,0.021417,0.019633,0.013787,-0.096067,-0.029694
7.5,0.19637,0.24363,0.19199,0.24728,0.018795,0.019407,0.014609,0.012178,-0.10414,-0.034734
7.55,0.19567,0.24508,0.19289,0.24819,0.017369,0.017309,0.0092631,0.010348,-0.10915,-0.03868
7.6,0.19484,0.24648,0.19372,0.24899,0.01592,0.01525,0.0037477,0.0083486,-0.11103,-0.041572
7.65,0.19394,0.24782,0.19447,0.24969,0.014498,0.013305,-0.0017816,0.006233,-0.10981,-0.043431
7.7,0.19301,0.24909,0.19516,0.2503,0.013182,0.011637,-0.0071708,0.004047,-0.10557,-0.044365
7.75,0.1921,0.25028,0.19578,0.25084,0.012007,0.010213,-0.012282,0.0018395,-0.098559,-0.044349
7.8,0.19126,0.25141,0.19636,0.25131,0.011013,0.0090876,-0.016977,-0.00034555,-0.088963,-0.043427
7.85,0.19055,0.25247,0.19688,0.25173,0.010207,0.0081609,-0.021119,-0.0024591,-0.077023,-0.041482
7.9,0.18999,0.25344,0.19737,0.25211,0.0095595,0.0074123,-0.02461,-0.004451,-0.063103,-0.038572
7.95,0.18963,0.25434,0.19784,0.25246,0.0090447,0.0068051,-0.027359,-0.0062738,-0.047577,-0.034739
8,0.18948,0.25514,0.19827,0.25278,0.0086369,0.0063095,-0.029305,-0.0078857,-0.030875,-0.03007
8.05,0.18959,0.25585,0.1987,0.25308,0.008333,0.0059255,-0.030373,-0.0092393,-0.013446,-0.024672
8.1,0.18994,0.25645,0.1991,0.25336,0.0081096,0.005618,-0.030546,-0.010302,0.0042043,-0.018676
8.15,0.19056,0.25695,0.1995,0.25363,0.0079567,0.0053896,-0.029832,-0.01105,0.021561,-0.012268
8.2,0.19142,0.25734,0.1999,0.2539,0.0078698,0.0052373,-0.028268,-0.01147,0.038131,-0.0056356
8.25,0.19251,0.25763,0.20029,0.25416,0.007844,0.0051546,-0.025931,-0.011567,0.053508,0.0010407
8.3,0.19382,0.25782,0.20068,0.25441,0.0078814,0.0051351,-0.022894,-0.011347,0.067308,0.0075963
8.35,0.19531,0.25791,0.20108,0.25467,0.0079859,0.0051753,-0.019222,-0.01081,0.079118,0.01386
8.4,0.19698,0.25792,0.20148,0.25493,0.0081346,0.005268,-0.015007,-0.0099645,0.088559,0.019651
8.45,0.19878,0.25786,0.2019,0.2552,0.0083178,0.0054164,-0.01039,-0.0088507,0.095464,0.024815
8.5,0.20067,0.25773,0.20232,0.25548,0.0085553,0.0056142,-0.0055009,-0.0075008,0.099612,0.029219
8.55,0.20261,0.25756,0.20275,0.25577,0.0088327,0.0058571,-0.00047674,-0.0059542,0.1009,0.032742
8.6,0.20457,0.25735,0.2032,0.25607,0.009139,0.0061438,0.0045391,-0.0042568,0.099297,0.035287
8.65,0.20649,0.25713,0.20367,0.25639,0.0094674,0.006465,0.0094032,-0.0024584,0.09486,0.036792
8.7,0.20835,0.25691,0.20415,0.25673,0.0098062,0.0068153,0.013978,-0.00061162,0.087734,0.037224
8.75,0.21009,0.25729,0.20465,0.25751,0.010138,0.020054,0.018113,0.00073383,0.078059,0.021774
8.8,0.21188,0.2585,0.20548,0.2589,0.02054,0.032003,0.02135,0.001356,0.054638,0.0072873
8.85,0.21362,0.25963,0.20649,0.26024,0.020149,0.023607,0.023758,0.0020047,0.042178,0.016036
8.9,0.21511,0.26036,0.20745,0.26125,0.018541,0.01852,0.025546,0.002958,0.029954,0.020475
8.95,0.21636,0.26094,0.20834,0.26213,0.017399,0.017058,0.026711,0.003986,0.016401,0.020167
9,0.21476,0.27326,0.20525,0.27172,-0.12033,0.30051,0.031718,-0.0051393,0.15932,-0.30785
9.05,0.21148,0.28914,0.19999,0.28398,-0.093099,0.21057,0.0383,-0.017206,0.10775,-0.19712
9.1,0.20894,0.29951,0.19638,0.29225,-0.056046,0.13756,0.041916,-0.02418,0.042,-0.10074
9.15,0.20702,0.30659,0.19424,0.29825,-0.032736,0.1091,0.042627,-0.027826,-0.0090037,-0.052976
9.2,0.20529,0.31233,0.19295,0.30342,-0.020721,0.10001,0.041141,-0.029717,-0.046647,-0.026082
9.25,0.20348,0.31743,0.19207,0.30829,-0.015276,0.095939,0.038057,-0.030447,-0.075376,-0.0042903
9.3,0.20146,0.32204,0.19136,0.31301,-0.013549,0.093201,0.0337,-0.03012,-0.097639,0.016046
9.35,0.19919,0.32624,0.19069,0.3176,-0.013475,0.090984,0.028362,-0.028812,-0.11524,0.035305
9.4,0.19666,0.33007,0.19,0.3221,-0.014059,0.089378,0.022235,-0.026572,-0.12875,0.05281
9.45,0.19393,0.33359,0.18927,0.32653,-0.014937,0.088359,0.015544,-0.02353,-0.13835,0.068153
9.5,0.19104,0.33687,0.18849,0.33093,-0.016017,0.087932,0.008476,-0.019789,-0.14379,0.080868
9.55,0.18803,0.33998,0.18766,0.33533,-0.01725,0.088,0.0012426,-0.015488,-0.14499,0.090721
9.6,0.18498,0.34297,0.18676,0.33974,-0.018581,0.088382,-0.005946,-0.01077,-0.142,0.097645
9.65,0.18193,0.34591,0.1858,0.34417,-0.019957,0.088939,-0.012883,-0.0057798,-0.13495,0.10161
9.7,0.17895,0.34884,0.18476,0.34864,-0.021325,0.089561,-0.019372,-0.00066561,-0.12412,0.10262
9.75,0.17609,0.3518,0.18366,0.35313,-0.022635,0.09014,-0.025231,0.0044289,-0.10986,0.10079
9.8,0.17341,0.35484,0.1825,0.35765,-0.023837,0.090574,-0.030297,0.0093646,-0.092646,0.096279
9.85,0.17095,0.35797,0.18128,0.36218,-0.024884,0.090756,-0.03444,0.014015,-0.073027,0.08935
9.9,0.16875,0.36123,0.18001,0.36671,-0.02575,0.090626,-0.037555,0.018267,-0.051592,0.080272
9.95,0.16684,0.36462,0.1787,0.37122,-0.026401,0.090115,-0.039572,0.022024,-0.028982,0.069387
10,0.16526,0.36814,0.17737,0.3757,-0.026802,0.089169,-0.040412,0.025184,-0.0058669,0.057011
10.05,0.164,0.3718,0.17603,0.38011,-0.026947,0.08767,-0.04012,0.027713,0.017067,0.043713
10.1,0.16309,0.37557,0.17468,0.38443,-0.026859,0.085834,-0.038664,0.029533,0.039182,0.029555
10.15,0.16252,0.37945,0.17335,0.38864,-0.026504,0.083388,-0.036132,0.030637,0.0598,0.0153
10.2,0.16226,0.38341,0.17204,0.39272,-0.025911,0.080447,-0.032627,0.031037,0.078398,0.0012231
10.25,0.16229,0.38741,0.17077,0.39663,-0.025107,0.07711,-0.028268,0.030755,0.094516,-0.012402
10.3,0.16259,0.39143,0.16954,0.40037,-0.024111,0.073423,-0.023183,0.029818,0.10774,-0.025259
10.35,0.16311,0.39544,0.16837,0.40392,-0.022949,0.069408,-0.017523,0.028271,0.11772,-0.037015
10.4,0.16382,0.3994,0.16726,0.40726,-0.021653,0.065088,-0.011454,0.026177,0.12423,-0.047375
10.45,0.16467,0.40329,0.16621,0.41037,-0.020266,0.060567,-0.0051531,0.023606,0.12714,-0.056168
10.5,0.1656,0.40706,0.16524,0.41325,-0.018833,0.055896,0.0012002,0.020643,0.12642,-0.063211
10.55,0.16656,0.41069,0.16434,0.4159,-0.017402,0.051143,0.0074263,0.017377,0.12216,-0.068388
10.6,0.16751,0.41414,0.1635,0.41831,-0.016029,0.046401,0.013352,0.013901,0.11455,-0.071661
10.65,0.16838,0.4174,0.16274,0.42049,-0.014764,0.041736,0.018817,0.010309,0.10386,-0.073018
10.7,0.16913,0.42043,0.16203,0.42244,-0.013653,0.037225,0.023674,0.0066959,0.090449,-0.072509
10.75,0.16972,0.42322,0.16138,0.42417,-0.012716,0.032887,0.027814,0.003151,0.074771,-0.070214
10.8,0.1701,0.42577,0.16076,0.42569,-0.011969,0.028866,0.031122,-0.00024385,0.057234,-0.066325
10.85,0.17023,0.42805,0.16018,0.42703,-0.011407,0.02524,0.033517,-0.0034115,0.038323,-0.061043
10.9,0.17009,0.43007,0.15962,0.42819,-0.011018,0.021986,0.034911,-0.006275,0.01854,-0.054441
10.95,0.16967,0.43183,0.15908,0.4292,-0.010756,0.018992,0.035335,-0.0087906,-0.0015576,-0.046676
11,0.16897,0.43335,0.15854,0.43007,-0.010631,0.016621,0.034757,-0.010907,-0.021431,-0.03833
11.05,0.16797,0.43463,0.15801,0.43085,-0.010624,0.014741,0.033199,-0.012594,-0.040538,-0.029484
