0,0.019767,0.0082825,0,0,-0.027612,0.065962,0,0
0.01,0.021144,0.0078225,0,0,-0.026078,0.070564,0.05,0
0.02,0.022523,0.0069024,0,0,-0.02301,0.075166,0.05,0
0.03,0.0239,0.0064423,0,0,-0.021476,0.079768,0.05,0
0.04,0.024818,0.0055221,0,0,-0.018408,0.082836,0.05,0
0.05,0.025736,0.005062,0,0,-0.016874,0.085904,0.05,0
0.06,0.026712,0.004258,5.8157e-05,0.00011631,-0.013806,0.088972,0.05,0
0.07,0.027346,0.0035703,0.00023263,0.00034894,-0.010738,0.090506,0.05,0
0.08,0.027695,0.003459,0.00058157,0.00069789,-0.009204,0.090506,0.05,0
0.09,0.028677,0.0035223,0.001105,0.0012213,-0.00767,0.09204,0.05,0
0.1,0.029601,0.0035855,0.0015702,0.0017447,-0.006136,0.093574,0.05,0
0.11,0.030866,0.0037069,0.0019192,0.0023263,-0.004602,0.096642,0.05,0
0.12,0.031041,0.0037701,0.0020937,0.0028497,-0.003068,0.096642,0.09,0.04
0.13,0.030816,0.0037752,0.0023263,0.003315,-0.001534,0.095108,0.09,0.04
0.14,0.030765,0.0034363,0.0027334,0.0038965,0.001534,0.093574,0.09,0.04
0.15,0.03083,0.0039067,0.0032568,0.0048271,0.003068,0.09204,0.09,0.04
0.16,0.030785,0.0052443,0.0041292,0.0061647,0.003068,0.088972,0.09,0.04
0.17,0.031199,0.0060635,0.0050015,0.0074441,0.004602,0.087438,0.09,0.04
0.18,0.031671,0.007745,0.005932,0.0086654,0.003068,0.085904,0.09,0.04
0.19,0.031743,0.0090245,0.0069207,0.0099449,0.003068,0.082836,0.09,0.04
0.2,0.032273,0.01088,0.0079094,0.011341,0.001534,0.081302,0.09,0.04
0.21,0.031885,0.012276,0.0088981,0.012736,0.001534,0.0767,0.09,0.04
0.22,0.031672,0.013614,0.010061,0.014074,0.001534,0.072098,0.09,0.04
0.23,0.031975,0.014835,0.011283,0.015295,0.001534,0.06903,0.09,0.04
0.24,0.031819,0.01594,0.012504,0.0164,0.001534,0.064428,0.09,0.04
0.25,0.032122,0.017564,0.013725,0.017564,0,0.06136,0.09,0.04
0.26,0.032424,0.019647,0.014946,0.018727,-0.003068,0.058292,0.09,0.04
0.27,0.033069,0.021038,0.016051,0.019657,-0.004602,0.056758,0.09,0.04
0.28,0.032854,0.02237,0.017215,0.02053,-0.006136,0.052156,0.09,0.04
0.29,0.033098,0.023587,0.018378,0.021286,-0.00767,0.049088,0.09,0.04
0.3,0.032824,0.024226,0.019483,0.021925,-0.00767,0.044486,0.09,0.04
0.31,0.032433,0.024924,0.020471,0.022623,-0.00767,0.039884,0.09,0.04
0.32,0.032042,0.025564,0.02146,0.023263,-0.00767,0.035282,0.09,0.04
0.33,0.031651,0.026087,0.022449,0.023786,-0.00767,0.03068,0.09,0.04
0.34,0.031318,0.027013,0.023496,0.024252,-0.009204,0.026078,0.09,0.04
0.35,0.030926,0.027822,0.024484,0.024601,-0.010738,0.021476,0.09,0.04
0.36,0.030936,0.028689,0.025415,0.025008,-0.012272,0.018408,0.09,0.04
0.37,0.030026,0.029615,0.026345,0.025473,-0.013806,0.012272,0.09,0.04
0.38,0.02946,0.030482,0.027159,0.02588,-0.01534,0.00767,0.09,0.04
0.39,0.028952,0.030831,0.028032,0.026229,-0.01534,0.003068,0.09,0.04
0.4,0.028904,0.03072,0.028904,0.026578,-0.013806,0,0.09,0.04
0.41,0.028798,0.030434,0.029718,0.026752,-0.012272,-0.003068,0.09,0.04
0.42,0.028634,0.030148,0.030474,0.026927,-0.010738,-0.006136,0.09,0.04
0.43,0.028469,0.030323,0.03123,0.027101,-0.010738,-0.009204,0.09,0.04
0.44,0.028247,0.029979,0.031928,0.027218,-0.009204,-0.012272,0.09,0.04
0.45,0.028083,0.030037,0.032684,0.027276,-0.009204,-0.01534,0.09,0.04
0.46,0.028379,0.030037,0.03344,0.027276,-0.009204,-0.016874,0.09,0.04
0.47,0.029077,0.030037,0.034138,0.027276,-0.009204,-0.016874,0.09,0.04
0.48,0.029314,0.029577,0.034836,0.027276,-0.00767,-0.018408,0.09,0.04
0.49,0.029092,0.029058,0.035534,0.027218,-0.006136,-0.021476,0.09,0.04
0.5,0.02933,0.028598,0.036232,0.027218,-0.004602,-0.02301,0.09,0.04
0.51,0.029107,0.028138,0.03693,0.027218,-0.003068,-0.026078,0.09,0.04
0.52,0.028827,0.02762,0.03757,0.027159,-0.001534,-0.029146,0.09,0.04
0.53,0.029007,0.027159,0.038209,0.027159,0,-0.03068,0.09,0.04
0.54,0.029245,0.027159,0.038907,0.027159,0,-0.032214,0.09,0.04
0.55,0.029424,0.027159,0.039547,0.027159,0,-0.033748,0.09,0.04
0.56,0.029604,0.027159,0.040187,0.027159,0,-0.035282,0.09,0.04
0.57,0.029784,0.027159,0.040826,0.027159,0,-0.036816,0.09,0.04
0.58,0.030424,0.026757,0.041466,0.027218,0.001534,-0.036816,0.09,0.04
0.59,0.030662,0.026297,0.042164,0.027218,0.003068,-0.03835,0.09,0.04
0.6,0.031302,0.025837,0.042804,0.027218,0.004602,-0.03835,0.09,0.04
0.61,0.031482,0.024917,0.043444,0.027218,0.00767,-0.039884,0.09,0.04
0.62,0.032064,0.024456,0.044025,0.027218,0.009204,-0.039884,0.09,0.04
0.63,0.032243,0.024456,0.044665,0.027218,0.009204,-0.041418,0.09,0.04
0.64,0.032825,0.023938,0.045246,0.027159,0.010738,-0.041418,0.09,0.04
0.65,0.033465,0.023938,0.045886,0.027159,0.010738,-0.041418,0.09,0.04
0.66,0.034105,0.02388,0.046526,0.027101,0.010738,-0.041418,0.09,0.04
0.67,0.034745,0.02342,0.047166,0.027101,0.012272,-0.041418,0.09,0.04
0.68,0.035384,0.023478,0.047805,0.027159,0.012272,-0.041418,0.09,0.04
0.69,0.036024,0.023018,0.048445,0.027159,0.013806,-0.041418,0.09,0.04
0.7,0.036664,0.023018,0.049085,0.027159,0.013806,-0.041418,0.09,0.04
0.71,0.036844,0.022616,0.049725,0.027218,0.01534,-0.042952,0.09,0.04
0.72,0.037484,0.022616,0.050364,0.027218,0.01534,-0.042952,0.09,0.04
0.73,0.038066,0.022616,0.050946,0.027218,0.01534,-0.042952,0.09,0.04
0.74,0.039165,0.022616,0.051586,0.027218,0.01534,-0.041418,0.09,0.04
0.75,0.039747,0.022616,0.052167,0.027218,0.01534,-0.041418,0.09,0.04
0.76,0.040329,0.022098,0.052749,0.027159,0.016874,-0.041418,0.09,0.04
0.77,0.04137,0.022098,0.05333,0.027159,0.016874,-0.039884,0.09,0.04
0.78,0.04247,0.021637,0.05397,0.027159,0.018408,-0.03835,0.09,0.04
0.79,0.043511,0.021177,0.054552,0.027159,0.019942,-0.036816,0.09,0.04
0.8,0.044553,0.021177,0.055133,0.027159,0.019942,-0.035282,0.09,0.04
0.81,0.045135,0.020717,0.055715,0.027159,0.021476,-0.035282,0.09,0.04
0.82,0.046636,0.020717,0.056296,0.027159,0.021476,-0.032214,0.09,0.04
0.83,0.047677,0.020717,0.056878,0.027159,0.021476,-0.03068,0.09,0.04
0.84,0.048719,0.020717,0.057459,0.027159,0.021476,-0.029146,0.09,0.04
0.85,0.04976,0.020775,0.058041,0.027218,0.021476,-0.027612,0.09,0.04
0.86,0.050802,0.020775,0.058623,0.027218,0.021476,-0.026078,0.09,0.04
0.87,0.051785,0.020775,0.059146,0.027218,0.021476,-0.024544,0.09,0.04
0.88,0.052827,0.020775,0.059728,0.027218,0.021476,-0.02301,0.09,0.04
0.89,0.05381,0.020775,0.060251,0.027218,0.021476,-0.021476,0.09,0.04
0.9,0.054852,0.020775,0.060833,0.027218,0.021476,-0.019942,0.09,0.04
0.91,0.056295,0.020775,0.061356,0.027218,0.021476,-0.016874,0.09,0.04
0.92,0.057279,0.020717,0.061879,0.027159,0.021476,-0.01534,0.09,0.04
0.93,0.058262,0.020717,0.062403,0.027159,0.021476,-0.013806,0.09,0.04
0.94,0.059706,0.020717,0.062926,0.027159,0.021476,-0.010738,0.09,0.04
0.95,0.060689,0.020717,0.06345,0.027159,0.021476,-0.009204,0.09,0.04
0.96,0.062133,0.020717,0.063973,0.027159,0.021476,-0.006136,0.09,0.04
0.97,0.063058,0.020717,0.064438,0.027159,0.021476,-0.004602,0.09,0.04
0.98,0.064443,0.020717,0.064904,0.027159,0.021476,-0.001534,0.09,0.04
0.99,0.065427,0.020775,0.065427,0.027218,0.021476,0,0.09,0.04
1,0.066812,0.020775,0.065892,0.027218,0.021476,0.003068,0.09,0.04
1.01,0.068256,0.020775,0.066416,0.027218,0.021476,0.006136,0.09,0.04
1.02,0.069181,0.020775,0.066881,0.027218,0.021476,0.00767,0.09,0.04
1.03,0.070567,0.021235,0.067346,0.027218,0.019942,0.010738,0.09,0.04
1.04,0.071952,0.021294,0.067811,0.027276,0.019942,0.013806,0.09,0.09
1.05,0.072878,0.021812,0.068277,0.027334,0.018408,0.01534,0.09,0.09
1.06,0.073803,0.022505,0.068742,0.027567,0.016874,0.016874,0.09,0.09
1.07,0.073808,0.023488,0.069207,0.02809,0.01534,0.01534,0.09,0.09
1.08,0.072893,0.024879,0.069672,0.02902,0.013806,0.010738,0.09,0.09
1.09,0.07192,0.026444,0.07008,0.030125,0.012272,0.006136,0.09,0.09
1.1,0.071867,0.028125,0.070487,0.031347,0.010738,0.004602,0.09,0.09
1.11,0.072216,0.029923,0.070836,0.032684,0.009204,0.004602,0.09,0.09
1.12,0.073544,0.031203,0.071243,0.033964,0.009204,0.00767,0.09,0.09
1.13,0.074871,0.032598,0.07165,0.03536,0.009204,0.010738,0.09,0.09
1.14,0.07522,0.033418,0.071999,0.036639,0.010738,0.010738,0.09,0.09
1.15,0.074188,0.034814,0.072348,0.038035,0.010738,0.006136,0.09,0.09
1.16,0.072697,0.036267,0.072697,0.039489,0.010738,0,0.09,0.09
1.17,0.071665,0.037489,0.073046,0.04071,0.010738,-0.004602,0.09,0.09
1.18,0.071554,0.038419,0.073395,0.041641,0.010738,-0.006136,0.09,0.09
1.19,0.071903,0.039694,0.073743,0.042455,0.009204,-0.006136,0.09,0.09
1.2,0.072654,0.040508,0.074034,0.043269,0.009204,-0.004602,0.09,0.09
1.21,0.073923,0.041724,0.074383,0.044025,0.00767,-0.001534,0.09,0.09
1.22,0.074214,0.042364,0.074674,0.044665,0.00767,-0.001534,0.09,0.09
1.23,0.074044,0.043406,0.074965,0.045246,0.006136,-0.003068,0.09,0.09
1.24,0.073817,0.044331,0.075197,0.045712,0.004602,-0.004602,0.09,0.09
1.25,0.074108,0.045431,0.075488,0.046351,0.003068,-0.004602,0.09,0.09
1.26,0.074398,0.046647,0.075779,0.047107,0.001534,-0.004602,0.09,0.09
1.27,0.074689,0.047747,0.07607,0.047747,0,-0.004602,0.09,0.09
1.28,0.074922,0.048731,0.076302,0.048271,-0.001534,-0.004602,0.09,0.09
1.29,0.075154,0.049312,0.076535,0.048852,-0.001534,-0.004602,0.09,0.09
1.3,0.074985,0.049894,0.076826,0.049434,-0.001534,-0.006136,0.09,0.09
1.31,0.074297,0.050592,0.077058,0.050132,-0.001534,-0.009204,0.09,0.09
1.32,0.07407,0.050771,0.077291,0.050771,0,-0.010738,0.09,0.09
1.33,0.074244,0.051353,0.077466,0.051353,0,-0.010738,0.09,0.09
1.34,0.074879,0.051876,0.07764,0.051876,0,-0.009204,0.09,0.09
1.35,0.075514,0.052458,0.077814,0.052458,0,-0.00767,0.09,0.09
1.36,0.076148,0.053039,0.077989,0.053039,0,-0.006136,0.09,0.09
1.37,0.076323,0.053679,0.078163,0.053679,0,-0.006136,0.09,0.09
1.38,0.076555,0.054261,0.078396,0.054261,0,-0.006136,0.09,0.09
1.39,0.07719,0.054842,0.078571,0.054842,0,-0.004602,0.09,0.09
1.4,0.077364,0.055424,0.078745,0.055424,0,-0.004602,0.09,0.09
1.41,0.078459,0.056524,0.078919,0.056064,-0.001534,-0.001534,0.09,0.09
1.42,0.079094,0.057105,0.079094,0.056645,-0.001534,0,0.09,0.09
1.43,0.079729,0.058205,0.079268,0.057285,-0.003068,0.001534,0.09,0.09
1.44,0.080305,0.059189,0.079385,0.057808,-0.004602,0.003068,0.09,0.09
1.45,0.08094,0.059712,0.079559,0.058332,-0.004602,0.004602,0.09,0.09
1.46,0.081114,0.060178,0.079734,0.058797,-0.004602,0.004602,0.09,0.09
1.47,0.081231,0.060701,0.07985,0.05932,-0.004602,0.004602,0.09,0.09
1.48,0.081347,0.061283,0.079966,0.059902,-0.004602,0.004602,0.09,0.09
1.49,0.081521,0.061806,0.080141,0.060425,-0.004602,0.004602,0.09,0.09
1.5,0.081638,0.061927,0.080257,0.061007,-0.003068,0.004602,0.09,0.09
1.51,0.081754,0.062451,0.080373,0.06153,-0.003068,0.004602,0.09,0.09
1.52,0.08187,0.062572,0.08049,0.062112,-0.001534,0.004602,0.09,0.09
1.53,0.081468,0.063096,0.080548,0.062635,-0.001534,0.003068,0.09,0.09
1.54,0.081585,0.063275,0.080664,0.063275,0,0.003068,0.09,0.09
